BusinessID,Cuisine,Rating,NumberOfReviews
BWMQflKS9rpF13zgb_nJQA,['Mexican'],4.5,4
KyOtOluTH8c8SICpf85thg,['Mexican'],4.0,213
TYVIfbcJ3YT4CP1roKMshg,"['Tex-Mex', 'Bars', 'Mexican']",2.5,616
x4W0rufd01dP8ieMhlTqmQ,['Mexican'],3.5,48
IxE4JA1oiCIuZ3cefYJBSg,['Mexican'],4.5,2
WqjqHMozyW42XLTtLnKGag,"['Latin American', 'Seafood', 'Bars']",4.5,695
YYB2lPax5wAdeNWUcm5WAg,['Mexican'],4.0,150
J7hRmPAGnOcd2OJsN_eV9g,['Mexican'],4.0,45
JRiHG5F7Dc3Ce1YKBet3wA,"['Bars', 'Mexican']",3.5,7
fJXCMGOhaS6rKGjoGldSSQ,['Mexican'],4.0,203
hmx8vUMYJPTbfgN8c7A5LA,['Mexican'],4.0,286
3oDDddw8eggbiEkthCRK1w,"['Food Trucks', 'Mexican']",3.5,3
oXyPSK-GWPNv4W5ARFchMg,"['Mexican', 'Bakeries', 'Latin American']",4.0,13
HqI1ROCmZa2THlBxT9nyrA,['Mexican'],4.0,139
7I-4qCgJq3n0yan1ChE-ew,['Mexican'],3.5,387
CaFkfhLxjzPAxS9-G6lNVg,"['Mexican', 'Bars']",3.5,217
zb45GcwBARV0DndrwAr-9A,['Mexican'],4.0,265
_Pz5L7DGORcaThGB4CWcfg,['Mexican'],4.5,47
QwIsWovD1Hqf5BgnjnbboA,"['Mexican', 'New Mexican Cuisine', 'Sports Bars']",4.5,3
hUo4q9yZmZTyI-GECcP7ow,['Mexican'],3.5,30
1WUdvbRlqqLidaWexQc-ng,['Mexican'],3.5,96
b1YI5HyveAliyFh7Tuiszg,['Mexican'],3.0,56
XmogJstBXGY35Y3yjlI9yA,['Mexican'],4.0,1
HSQrBVZ0wiXYs96yEt2qUw,"['Mexican', 'Latin American', 'Cocktail Bars']",4.0,291
W_0AX5JL3QZnX1oQNxQGtw,['Mexican'],4.5,74
sp0TJe-0NrjbNf5cl8BOFg,['Mexican'],4.0,1
9tlYA026rvZ0m6OBUeZX7w,"['Grocery', 'Mexican']",4.0,38
TmVOi5Kl6OGXGPj8cn1XyQ,"['Mexican', 'Pizza', 'Italian']",3.0,25
0KeuqyRSUAYLwMI-3ZAZJw,"['Mexican', 'Juice Bars & Smoothies']",3.0,23
_B0NHhM3GmirV68XE5csSA,['Mexican'],4.0,38
ApzxIf8AYh3MEgvF63Zuvw,"['Lounges', 'Mexican']",5.0,1
9z2lUyfzZV8b2rkkiwSM4g,"['Tapas/Small Plates', 'Cocktail Bars', 'Spanish']",4.0,840
qosp2vDDXks8eMGH7p4WSQ,['Mexican'],4.0,807
1-QgkACd4atRtc4AOGWz_Q,"['Mexican', 'Sandwiches', 'Juice Bars & Smoothies']",4.5,99
9ijkw9x8oSSSnsUo5uR4Xw,"['Mexican', 'Salad', 'Breakfast & Brunch']",4.0,142
rHp_v8fU82U93hYPj3L_3A,['Mexican'],4.5,246
YOuxIvQh4RbX14Sh98m74Q,['Mexican'],4.5,19
f7g3GhoQs9nQVTJEL2p48Q,"['Mexican', 'Breakfast & Brunch', 'Cocktail Bars']",3.5,437
jFYEsw6_4y4VMpSVB863sw,"['Southern', 'Mexican', 'Tex-Mex']",3.5,668
hLwzr3ku6D2zsW9OUmp6cA,['Mexican'],3.5,48
jKUF-ts0Et40ri33NDiMDw,"['Tex-Mex', 'Bars', 'Tacos']",4.0,25
XsxnMWdMpVixA7Yyq_vq7Q,['Mexican'],4.5,107
g4NwsmgkpdEMRvUmLzVLVA,"['American (Traditional)', 'Mexican']",4.5,113
47iHi0mYuq33INDWanGchw,['Mexican'],3.5,64
WAAGa-7SOjz8IsP07fR8WQ,"['Tex-Mex', 'Mexican']",4.0,31
bO8x1Xvtyj4_gUxtX-sjrA,['Mexican'],3.0,46
vnDkQsM9ijg0AzkZBmCofA,"['Food Trucks', 'Latin American', 'Tacos']",4.5,47
jgFMmMnwipOBv8jOUQpjRQ,"['Tex-Mex', 'Beer Bar', 'Mexican']",3.0,344
uGUXV74PbdcYeHEqntDh2w,['Mexican'],4.0,20
L3ekOOsyK_HfFrf5MzQA_w,['Mexican'],3.0,44
a9rBsBs6DFNbsKvAmbq3BA,"['Pizza', 'Mexican']",4.5,39
jYRhiPw2qCSWxZTcp3DzIg,['Mexican'],4.5,11
mhrLDFTxUzW2koRAzjlt5g,"['Mexican', 'Bars', 'Sandwiches']",4.0,968
6tAEX0-DoDu3VNv4J85qog,"['Mexican', 'Latin American', 'Breakfast & Brunch']",4.0,8
CnQg2E3xytCY_TlEKhd10g,"['Mexican', 'Breakfast & Brunch']",5.0,1
1HPdyg0OLRkjHeixVmbu0Q,"['Latin American', 'Salad', 'Juice Bars & Smoothies']",4.0,85
_VXlKJEUEoP0wG6ZxruteQ,"['Food Trucks', 'Mexican']",4.5,60
h_ITJux-MF0YcmZx8KRHtA,['Tacos'],4.0,55
UmFhqdkv1cgUifxSP5KN9Q,['Mexican'],4.5,8
RGSjUKs-hNpCSafrFcU-VQ,"['Mexican', 'Breakfast & Brunch', 'American (Traditional)']",4.0,226
UEf5L44HjzyapxyWiUSfwg,"['Mexican', 'Food Stands']",4.5,4
okNIE5TrZVy43GI0A3aUIw,"['Bars', 'Mexican']",3.5,1147
-7mvJpV-gmOCT0HFNOhMNA,"['Breakfast & Brunch', 'Diners', 'Mexican']",4.5,87
uVfOB37NyYEGRs5FITM-nQ,"['Latin American', 'Mexican', 'Cocktail Bars']",4.0,183
r3bwyyc48GoqIFYLd4gOXw,['Mexican'],3.0,3
t5bLApk2dbQPJiLuzfy5tg,"['Mexican', 'Salad']",4.0,256
evJqF34WN9Bz73j99vDTCQ,['Mexican'],4.0,191
iV4Qm5DnGChgrnbYG20ASw,['Mexican'],2.5,310
YuBLRUuQ7J9rGZzrC91Qmg,"['Mexican', 'Food Stands']",2.5,13
vQTMu1jkFZUIkb_EmYPa9w,['Mexican'],2.5,23
0tzK7l-DWDpG5UrYKL_mxw,['Mexican'],4.5,76
M8YeVFsrlYTvoAU_NFPk5Q,"['Mexican', 'Cocktail Bars']",4.0,215
GuqvwAFpjjz3m3vicbJBTQ,"['Mexican', 'Delis']",4.0,43
m3C3d47Bh4NJHGXvT6Rqbg,['Mexican'],4.0,112
BRqPr7YpcQCu23e5i__Frw,['Tacos'],4.0,34
5fUY5sq00VMPdb1SDJWBug,['Mexican'],3.5,184
bbSVzQG_vBlc7uKOT-IATQ,['Mexican'],3.5,20
7KO4zcBtc2-2M5kJLfl0kw,"['Mexican', 'French']",4.0,380
-SYHh9DWvYuBZxkA4gfzHg,"['Tacos', 'Cocktail Bars']",4.0,64
wO9FMvtYqsJoYrnHDASE0A,"['Tex-Mex', 'Mexican', 'Asian Fusion']",4.0,203
HDDYiEkZpVgHpCDLP4FEFw,['Mexican'],3.5,34
hyKnC3_a86vaY2iZUkygWw,['Mexican'],3.5,225
sGd1ZiC4bW8m6TxxyhM_Pw,['Mexican'],3.5,5
ZsCoRBQeHfdxi9qLlfH4dg,['Mexican'],4.5,105
9qOUxAQD6Tasr9TVUlSvdg,"['Mexican', 'Chicken Wings']",3.0,118
paogBWxBRdyByOGAkln8Lw,['Mexican'],3.0,55
bZ1x7QN9ylQiGgBXS0I_9w,"['Tex-Mex', 'Sushi Bars']",4.0,38
DGloxcTvrqGLlSghSWtAlA,['Mexican'],4.0,77
529zJk9IcMZt4txd6ITTCA,['Mexican'],4.0,14
1Zc5q6qrWV4qepRulrpfJA,"['Sports Bars', 'Mexican']",4.5,18
W5j4EA1fDT3EKdXdKABG3Q,"['Spanish', 'Tapas/Small Plates', 'Basque']",4.0,315
d8ccb-rxYqbHL5P2xrYfVQ,"['Mexican', 'Italian']",2.5,3
EIpQKo3NhAsYAZIWqxuDFQ,['Mexican'],3.5,41
qUkFTWe0D2fq63qfiXDpzg,['Mexican'],4.5,4
PqX9bDlDCc6qOZd2vw4tYw,"['Japanese', 'Mexican']",3.5,197
hOLv0a65RSb5QvFd0FrYjw,['Mexican'],4.5,69
gQVXiIJxyT03Is4XeZrVbQ,"['Food Stands', 'Mexican']",3.5,27
PGpCaNkB1meojnbgRmb2gQ,"['Wine Bars', 'Latin American']",5.0,71
HfVMTVjgxumjFpUF_T8mqg,['Mexican'],4.0,110
znlol6dCKwjoXpZZwV_ZOg,['Mexican'],4.5,136
a4yyl1rPu2id2M33_ftKXw,['Mexican'],4.0,153
FnRDmXgQ291zkRb63Rjb9w,['Mexican'],4.0,192
5IR02V3Bbkcbs14yfKNDTQ,['Mexican'],4.0,119
rAKTm3QwNgrIcex6ReQC2g,['Mexican'],4.0,182
sBP8072dTkHDHyS8MTaZcQ,['Tacos'],4.0,46
6k6PRNSLnExNes-iGcu1EA,['Mexican'],3.5,101
Cn0aZzeIrulN6N4OF7eMdQ,"['Bars', 'Salad', 'Tacos']",3.0,207
AStYD2Uo6NR1gzZ0xXrn9g,"['Latin American', 'Sandwiches']",4.0,135
DGa4PysLx10aRnXqRQ4Cng,['Mexican'],4.0,72
Fp2QuKOu_zCjOxbyCLfnjw,['Mexican'],3.5,70
_kqHOGAG4ZaKV0TgqJRJCQ,"['Mexican', 'Food Stands']",4.0,9
FXgSgiLg6xgOO8zrG51mzg,['Mexican'],4.0,119
rp8S7scxOkVVeG7dNneMGQ,"['Italian', 'Cocktail Bars']",4.5,1656
IErfGS0DASSJfYU73m0Sqg,['Italian'],4.0,1181
OAqsZMbjv66nOMqlimnYuQ,"['Italian', 'Wine Bars']",4.0,2159
5TX0X8w5ssIACU_pnBEq6g,['Italian'],4.0,1889
MOwB9YYd-Ko6nVgSB-ltQw,"['Italian', 'Wine Bars', 'Tapas Bars']",4.0,760
V-FCEicobl5Su-R7EVJQNA,"['Italian', 'Cafes', 'Ice Cream & Frozen Yogurt']",4.0,1391
Ve6GVzzJpR5QIIPdcn6ViQ,"['Italian', 'Cocktail Bars', 'Desserts']",4.0,787
22nKUyCIbpnzR6R3_g1ptQ,"['Italian', 'Caterers', 'Venues & Event Spaces']",4.0,3308
zg9Jrtx9rqTXeaqufSOxHQ,"['Wine Bars', 'Italian', 'Desserts']",4.0,404
WG639VkTjmK5dzydd1BBJA,"['Italian', 'Pizza']",4.0,1859
Vs8kQ4R381y27AH018gLpg,['Italian'],4.0,1220
raqwXUBlnc0e8c7CYmxEJQ,['Italian'],4.0,1771
04exhf1PZ79_Km9vHAzvfA,['Italian'],4.0,764
dh5r9-SbN8xJ76XvnayWLQ,['Italian'],4.0,538
jdNdy-MwBtnXoBGC_JVvwQ,['Italian'],4.5,936
AUifp6IDKzmorCM6vY2fug,['Italian'],4.0,565
QObHX0yR6zd0WfksRDbJTA,['Italian'],3.5,2659
hdiuRS9sVZSMReZm4oV5SA,['Italian'],4.0,702
R3gSQGB3aEmVpwbKIgOPqg,['Italian'],4.5,256
z7H9ApIGopnDnQaglnPTzg,"['Italian', 'Bars']",4.5,372
k5fd-RSdG4IuXnnGSQ5oOw,"['Italian', 'Pasta Shops']",4.0,960
kr5fRwdHtVwPPwSJxm9Fkg,['Italian'],4.5,184
26emJlm1YMFyOCezfgVk4g,['Italian'],4.5,142
16ZnHpuaaBt92XWeJHCC5A,"['Pizza', 'Italian', 'Breakfast & Brunch']",4.0,1626
vjubSxmdG_HoBBgd39geBw,"['Italian', 'Gluten-Free', 'Pizza']",4.0,1057
yZJbealagfujEkgesAl2hA,['Italian'],4.0,1445
TzVVPWK_4dhdSEpNqZwIhQ,['Italian'],4.0,198
qBGKigOGn_flCx1apxPzlA,['Italian'],4.5,395
7cjT33LfYSk7vrRdEaSr4w,['Italian'],4.5,139
LXdblKc5g1Dp17xiV-Am1w,['Italian'],4.0,911
f8ipr8Wdy1_wHhw7JgNqPQ,"['Italian', 'Cocktail Bars']",4.0,391
mtmEa4vFYa764G97sqQ9dQ,"['Italian', 'Wine Bars', 'Pizza']",4.5,183
JLpEKUYAtzBRQwsUL3RPIA,"['Italian', 'Wine Bars']",4.0,301
KCBfW6sWl9Gx-LvMff08jg,"['Italian', 'Cocktail Bars', 'Wine Bars']",4.0,1068
IIsJN_ilLI36zGAF3SMCCQ,['Italian'],4.0,104
bdKc4CSJPv-XLgxVwrtPrg,"['Italian', 'Bars']",4.5,372
0Tvwk0hvgaY0QVIsZGTZKQ,['Italian'],4.5,437
d15lwNLOlLSeaAYqPadntw,['Italian'],4.0,219
I2lgw_7DUnwD92ND4PN-Ow,"['Italian', 'Wine Bars', 'Pasta Shops']",4.0,1128
J0OeDwmh5JBhid0A5GvltA,"['Italian', 'Pizza']",4.0,871
Z67mgMkN3RfdPEX5mXsyYA,"['Pizza', 'Italian']",4.0,650
ZVa3-O6LMxZXSpKG0J1h-w,['Italian'],4.0,509
V3USzFEGhuoXez4G2Rk11A,"['Italian', 'Pizza', 'Wine Bars']",4.0,820
15k7iqFbhf4h8L01yggLqg,"['Pizza', 'Italian']",4.5,376
Pu09oBx1ekEZiFt90PsSIw,['Italian'],4.5,194
gyWc5qJRvu26LVQIShdR4Q,['Italian'],4.0,339
ugIv_ylUdqRIlx6AD8lTJA,['Italian'],4.5,576
goqTQ4tOD-asC_ZJBW9l7w,"['Italian', 'Southern', 'Wine Bars']",4.0,785
yB4ziqFM_7V8JxJas7CHfA,"['Italian', 'Cocktail Bars']",4.0,243
vVVmHacu2YAxKfpIjhfd1g,"['Italian', 'Pizza']",4.5,257
Fit_iIDn__NPVZpVlKFBFQ,['Italian'],4.5,76
32VbG_XgkZIuye0PV-BxaA,"['Italian', 'Pizza']",4.0,442
3o0W7asUgP7EEKn8iFWFyA,['Italian'],4.0,483
rJJiGJx3kfMAxtD7P7okHQ,"['Italian', 'Pizza']",3.5,865
faukkggAc_tuJ4THYlf4fg,['Italian'],4.0,547
wZkZmjZEJDraLJgAalnHvA,"['Italian', 'Breakfast & Brunch']",4.0,785
562aZEpTDdYKDe5hWuDyFA,"['Italian', 'Wine Bars']",4.0,148
HpxYBu1ARzOGvuUcLJe54g,"['Wine Bars', 'Italian', 'Cocktail Bars']",4.5,43
f_1BjTChf6bobreSRpqhsw,"['Italian', 'Salad', 'Seafood']",4.0,239
a0IET3_yCFcO36OqGSsisg,"['Italian', 'Grocery', 'Cafes']",4.0,5234
l7OsDvMOO3ji3fg0nT0QzA,['Italian'],4.0,598
DI_FoHY84hfzTWwlzF76aw,['Italian'],4.0,640
XHhRAKq6DArQXYhkgvwaow,"['Italian', 'Salad', 'Pasta Shops']",4.0,516
_3QRn51W3IoqBzc9fYet4Q,['Italian'],4.0,379
mTWlEiCUEBlxBAkIikkB1A,"['Italian', 'Venues & Event Spaces', 'Caterers']",4.0,1227
0axnkZlDiQcJVc06DDXxGQ,"['Italian', 'Desserts', 'Salad']",4.0,278
PajKY49h4SpvSr-TW3lwCQ,['Italian'],4.5,436
twHJyFgUSd7wzioKQjE7Jw,"['Italian', 'Cocktail Bars', 'Wine Bars']",4.0,822
fuS39acPaRi38DhSSwEI4Q,"['Italian', 'Wine Bars']",4.0,309
vZ5-JXlJS75k8wmPNS5U5w,['Italian'],4.0,392
pk89jzL1RsE9U0thf_z6tw,"['Italian', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,1530
h37t9rA06Sr4EetJjKrfzw,"['Italian', 'American (New)']",4.5,200
n-W54Fja1oW5u3gzYp9HwA,['Italian'],4.5,134
RUfsaabXoeH_FDKS8ocWjA,"['Wine Bars', 'Italian']",4.5,207
-Td-YEPTOUq2H3LRWgRxUw,"['Italian', 'Breakfast & Brunch', 'Piadina']",5.0,274
MphfKkYFEe0BDQ6hZ0A5fA,"['Italian', 'Pasta Shops', 'Pizza']",4.5,705
q3_FgDWWuXcVGiNuo_OPBQ,"['Wine Bars', 'Tuscan']",4.5,124
zjglOaCY8xQu3s2eKnLFzw,"['Italian', 'Salad', 'Wine Bars']",4.0,233
lP4ynyBoeFPywLg78XkMmw,"['Italian', 'Mediterranean', 'Desserts']",4.0,282
hDj_0pbi4mFR5p1H1w6igw,['Italian'],4.5,108
lwfCl81r5a0mjxDNxNGC9w,"['Italian', 'Mediterranean']",4.0,611
RXCCofQw1EjTcSN0ZeXfRA,"['Italian', 'Gluten-Free', 'Breakfast & Brunch']",4.5,282
5Akss-swwfyoSVeIsDBbvw,['Italian'],3.5,1346
hzPBADaUBQEL30MGrvKsww,['Italian'],4.5,241
MCnexHfsclcOpLHS4_2U0A,"['Italian', 'Wine Bars', 'Cocktail Bars']",4.5,169
yi6jIxzHo-nbAOG4KWuqcw,"['Italian', 'Breakfast & Brunch', 'Bars']",4.0,1299
6Z5OWpaeGGazJHR4LfThsw,['Italian'],4.0,656
r2nIYBSyXny1-7XvsL2PVg,['Italian'],4.0,118
MeUq9lombxM9alxs64tejQ,['Tuscan'],4.0,511
9iC39Z1YjZKbrrCANgzBXg,"['Italian', 'Sandwiches', 'Caterers']",4.0,641
Q1_UvNyONsaVS_VC1mD9Dw,"['Italian', 'Wine Bars', 'Venues & Event Spaces']",4.0,758
xeC9vn3dxVVzAMR_aFwfXg,['Italian'],4.0,343
tP7RR_9k9sDI2qGLlaaNNg,"['Italian', 'Wine Bars', 'Desserts']",4.0,141
Be1Y-vAEMgo7lqL5alXgDA,"['Italian', 'Cocktail Bars']",4.0,248
5pRxCYQppSq0czjFDN9X3Q,['Italian'],4.0,224
aLM9irVFlNoVlS9dGuW_Lg,['Italian'],4.5,70
h4VCnZ2aZ33mdenS_ZI7jQ,"['Pizza', 'Seafood', 'Italian']",4.0,476
B0qxEXABa8-t9sY4NQRRsQ,"['Pizza', 'Italian', 'Bars']",5.0,1
A2DV-AQIXRYUMu5Ak5mjxg,"['Italian', 'Pizza', 'Salad']",4.5,927
Cm_knZN7W1MaFEp8MkBBSA,"['Pizza', 'Italian']",4.5,92
cnMNL1O_dVtCdTyQwwOwOQ,"['Italian', 'Bars']",4.0,664
kIm0oeOaVfC9-2flLPVklA,"['Italian', 'Pizza', 'Caterers']",4.0,494
TWH4MjLtN1fKlF-7n6YXHg,"['Pizza', 'Italian']",4.0,982
o2SAcKbfOMkA71xUfyee6Q,['Italian'],4.0,175
yFtOtTd7ncSjFF3QavQ5cA,['Italian'],4.0,914
3qIISjUYn1tbqHXi7nCLXg,"['Italian', 'Wine Bars']",4.0,607
4eGCuMwKRCCrYHOobEsFpA,"['Italian', 'Wine Bars']",4.0,173
tCFhIU4xSN6b7dbg3ApafQ,['Italian'],4.0,179
eWMuXtaBzf0H5u0Vf_zpjw,"['Italian', 'Breakfast & Brunch', 'Wine Bars']",4.0,265
XfOa_KyrV7JSFJMOKckGMg,['Italian'],4.0,310
dc3hkLkAqCSxDWQzrx-g9A,"['Italian', 'Steakhouses']",4.0,954
JOvcJqD5eCFrGjFa6k7vpQ,"['Italian', 'Pizza']",4.0,193
iV5yy8EbjsPoYWtjRhB61Q,"['Italian', 'Wine Bars']",4.0,127
qrcu1K6f8WGMODdq_A8unw,['Italian'],4.5,121
ifIfq2EwEohCgoKnG68_LA,['Italian'],4.0,142
E5rmVdrCn-0uwD2M9nkXdw,"['Wine Bars', 'Cocktail Bars', 'Italian']",4.5,179
7Tu5l9UfWVi_v3m4TwJAxQ,['Italian'],4.5,71
WbkM29ZUAJtsatHEPBZtAQ,['Italian'],4.0,84
EegEULbC3qoMA-FaEjivtA,"['Italian', 'American (New)']",4.0,877
5MpWHGQ6Qc-M4q1KL_nioA,"['Italian', 'Bars', 'Tapas Bars']",4.5,166
T-RXDLq_VEv7s1_SooYIYQ,"['Italian', 'Seafood', 'Vegetarian']",4.5,66
SHG9wQ5PfyXDgJDYkrPu7Q,['Italian'],4.0,146
O5S9rhY63YPGiQeUcn7PKA,"['Italian', 'Salad', 'Bars']",4.5,55
aJJlY5xvqS180wtRIHEWqA,['Italian'],4.0,359
3D6UAhoKnF3A03rX_v5ngA,"['Italian', 'Wine Bars', 'Cocktail Bars']",4.0,373
pxtno4adrYTjyQsxngTj9A,"['Italian', 'Desserts', 'Wine Bars']",4.0,619
cp5k0PKl236X0xaNDYR5Zw,['Italian'],4.0,7
7S8g0G_Ndc3DS-kqsozq8Q,['Italian'],4.0,150
-hUvO0C0A-pGZdiSKvjoFw,['Italian'],4.0,2319
yQ7K4uFnxXxpBVbnOSR8kA,['Italian'],3.5,108
o5mMVFk4Hcpk2FuKfgTgdg,"['Italian', 'Salad', 'Coffee & Tea']",4.0,282
xKIv_b2L2pUHmsoJ-xOepg,"['Italian', 'Venues & Event Spaces', 'Cocktail Bars']",4.5,308
l7Z0p-PkSwIDPLPY1TRl8A,['Italian'],4.0,283
0wzQPZvvbUqhD7D8JNkGZw,['Italian'],4.0,108
rpVX-o82EEOX8ZDnM28a_Q,"['Italian', 'Gluten-Free', 'Cocktail Bars']",4.0,235
-7iUpGTNDdy4WjxLGYp-_g,"['Italian', 'French']",4.5,104
lgFApPVpbXnsIFw1CRJORw,['Italian'],4.0,142
UjzSeETESWzramhdOdWKKQ,['Italian'],4.0,239
0laCKZiHrdM_ZKdhTFbGgg,"['Bars', 'Italian', 'Pizza']",4.0,295
PgTgzq8oKcP2r00YUWL03A,['Italian'],4.0,229
FNxOWxts63oDRKwy9Pbfzw,"['Italian', 'Wine Bars', 'Breakfast & Brunch']",4.0,108
NPnWsPxOpG91GHx74S27Uw,"['Pizza', 'Italian']",4.5,213
d5ya04K-2A_hI3Xzqe1HeA,['Italian'],4.0,381
ujbH5MZQzC2SSuRF3XvNfQ,"['Italian', 'Wine Bars']",4.0,125
Dng_LID2JNnc6M6A1FB19Q,"['Bars', 'Italian']",4.5,67
uPe0efNw-uwPybeqccZ1zQ,"['Italian', 'Desserts', 'Pizza']",4.0,437
25npnVAlhRjguunYS8zy8w,['Italian'],4.0,167
Zz-1pzGqrgParLQ_LzY0lw,"['Italian', 'Bars']",4.0,207
vjj3MMPkULJUCv8xf3XRiA,"['Italian', 'Pizza', 'Salad']",4.5,136
iQo5aJwTL_ZrXCdPFKq-RA,['Italian'],4.0,204
jnHbdsqlTKlPcmJ8BCP9-g,['Italian'],4.0,361
wUoLj0v2cJ9T4mgebQqoZw,"['Italian', 'Coffee & Tea', 'Seafood']",4.0,92
7EAj8VJX_DoKlZdCJBE4Pg,['Italian'],4.0,331
H_TGP2AgX3IUmzq8Aml79Q,"['Italian', 'Wine Bars']",4.0,78
3P8hb1ZOCA8IjEGfqpSpxg,['Italian'],4.0,264
H_KyiRhwho8rdlw_R93_0Q,"['Italian', 'Seafood', 'Wine Bars']",4.0,1882
NkAUvrtAcnebxPB6zayjsg,"['Italian', 'Pasta Shops', 'Sandwiches']",4.0,278
Zs-IWJ6vpGK3GcmFrBecXQ,"['Italian', 'Wine Bars', 'Pasta Shops']",4.0,6
7_hGsGEkHrjgAiYVjrCFnw,['Italian'],4.0,833
LTi4_wcCVmqQeJ_jgTEbOQ,"['Italian', 'Pizza']",4.0,718
WYhRkUATHRyXZrE55MArbA,['Italian'],4.5,295
OCTiJwvjoK81WoDwsTkFvA,"['Italian', 'Salad', 'Seafood']",4.0,652
C3E8CVVwzKtOv_sRR1WuRQ,"['Italian', 'Meat Shops']",4.0,446
C3OlQ_y5LcgboyaKlpETYA,"['Italian', 'Seafood', 'Wine Bars']",4.0,248
IxwuIDcpRa7EpQs7V481Ww,['Italian'],4.0,134
v64bMLxutTS2MWIrywBczA,"['Italian', 'Wine Bars']",3.5,497
cBmZRsZmUfBg6eMPPM6ypA,"['Italian', 'Wine Bars', 'Gluten-Free']",4.0,183
JliAIBARXi9uISzNG26DVw,['Italian'],3.5,210
hVqZ4vihjL1gFTD-KdX-Tw,"['Italian', 'Wine Bars', 'Mediterranean']",3.5,368
hq09sqXaYiEogbTrrJ9X5g,"['Italian', 'Wine Bars', 'Cocktail Bars']",4.0,92
QhRQE6nOMLd00kV2k-IsbQ,['Italian'],4.0,254
QgEre4IFSHxbUvHMe8S12g,['Italian'],4.0,201
BeE1tVTCmorm31fwXvX7Wg,['Italian'],4.0,166
J9xVQScnr0lYWl61_mLXMA,"['Italian', 'Breakfast & Brunch', 'Cocktail Bars']",4.0,897
pIrSHmLYW6Bdjiz-HHWd1Q,"['Pizza', 'Italian']",4.0,283
BA0_zeBrnugK2l0HHp38mw,['Italian'],4.0,497
gls8Eii-vgwKScOCNQWz9w,['Italian'],4.5,104
78TCGIG1eHMYdyvMpFdDbQ,"['Wine Bars', 'Italian', 'Pizza']",4.0,130
jku9Fg8JsUbv_LQzg6PK4g,"['Italian', 'Bars']",4.0,360
rZ9OFoSqy8u4WECfh--ylg,"['Pizza', 'Italian']",4.0,776
MH08_pIRKsUSwfkVYxUE7w,"['Italian', 'Spanish', 'Seafood']",4.0,381
_V7YsDQ4Lb41rqfkuPzm1w,['Italian'],4.0,216
geNwD4ySIwA732eK2CvDZw,"['Italian', 'Pizza']",4.5,364
l1EdTmBBFzxQIZDftPZeUQ,"['Italian', 'Wine Bars', 'Cocktail Bars']",4.0,264
OLa3-KQO9rHjswo55E3Jgg,"['Italian', 'Pizza']",4.5,492
JBthOvTegHbrLDiVaCAy5Q,"['Italian', 'Pasta Shops']",4.5,177
qTHBQdWfw1RSCjQwoUcLiw,"['Wine Bars', 'Italian', 'Pasta Shops']",3.5,79
MPblH3J1kpbNGL4C4U7RAQ,['Italian'],4.0,47
KL6AUMQI_Ae7_brkK0fy_w,"['Italian', 'Bars', 'Diners']",4.0,152
UQZmhaPAMdZabid6ccvhTg,"['Italian', 'Wine Bars']",4.0,323
PQd4M3cuSgdweWgLgZIslQ,"['Italian', 'Pizza']",4.0,287
ZUrGqOG2cetGI-KKXk3c2g,['Italian'],4.0,207
Bk7METp9hGgm409E6EoBhw,"['Italian', 'Pizza']",4.5,54
JyXn_GCGM2DsNYIzgzQrDw,"['Italian', 'Pizza', 'Gluten-Free']",4.0,782
idxD3X7WfLFPZMoFnCRIQQ,['Italian'],4.0,237
6-ShONYFIM9K8HAUOhZVlw,"['Italian', 'Pizza', 'Cocktail Bars']",4.0,327
X8Hl9OezX-Yr9Jir3fsF7g,"['Pizza', 'Italian', 'Wine Bars']",4.0,581
4ixWiPyYysS2i8LAg4qzrQ,['Italian'],4.0,69
gqFM-JsHftTRplYbPF64Kg,['Italian'],4.0,127
-Gc5sTFxoXM3Tiv_dkSJZg,['Italian'],3.5,467
SpyQHasbnU5YkOR6PI4sNQ,"['Italian', 'Pizza']",4.0,268
GZvelhGenbfJxc4_SG_RJw,"['Italian', 'Bars']",4.0,394
8nXo6lNJlXQQIdy8Kf7J9Q,"['Mediterranean', 'French', 'Italian']",4.0,337
C8Ctyq7pXOPESK8cz_X2CA,['Italian'],3.5,278
8qSOz7oTPUUCafsMOBBNEQ,"['Italian', 'Sandwiches']",4.5,529
IiDfrdwPZJHbiuHdjaSJKA,"['Italian', 'Wine Bars']",4.5,35
q8wlm_XUjmSsTdTQKt2qbQ,['Italian'],4.0,172
YFvF4r2D-wJOgJAOvanaZQ,"['Italian', 'Wine Bars']",4.0,278
cpN0ixPR2l3QFA8Uf1BhCQ,"['Italian', 'Wine Bars']",4.0,97
oNJOIxuZlrTYFWwAFMTdkQ,"['Bars', 'Italian']",3.5,153
xsQTIeq-WLkp4ParkTQpMQ,"['Pizza', 'Italian', 'Gluten-Free']",4.0,986
N-rwVhnEtXg8yY_TlB_KZw,['Italian'],4.0,1371
tDeF2wb5wpZzzGNYuh_tRg,['Italian'],4.0,38
TZto7AjdA337XIw66AOpUw,['Italian'],4.0,250
vEYEs9McRtRdKBp2XfRNZA,"['Italian', 'Gluten-Free', 'Seafood']",4.0,75
E2zKMwHhz4--dyplQ7gf8A,"['Italian', 'Gluten-Free', 'Wine Bars']",3.5,541
IEb99GmOvg585gmwmm4iNA,['Italian'],4.0,247
